graph_label,output_label,gamma,n_seeds,label,nodes,edges,isolates,non_isolate_nodes,giant_component_nodes,giant_component_fraction,density,average_degree,median_degree,max_degree,representative_seed,observed_modularity,observed_n_communities,median_seed_modularity,median_seed_n_communities,median_pairwise_nmi,n_communities,largest_community_size,largest_community_fraction,median_community_size,communities_ge_20_games,communities_ge_50_games,singleton_communities,strong_enrichment_rows_p001,communities_with_strong_enrichment_p001,large_communities_with_strong_enrichment_p001,mean_best_neglog10_p_large_communities,median_best_fold_enrichment_large_communities,max_tag_modularity,mean_top10_tag_modularity,positive_tag_modularity_count,observed_elapsed_seconds,null_mean_modularity,null_std_modularity,null_median_n_communities,null_mean_n_communities,null_replicates,z_score,passes_nmi_gate,passes_null_gate,validated_midline_candidate
merged_ownership_newman_disparity_a0p025,merged_ownership_newman_disparity_a0p025_r0p75,0.75,20,merged_ownership_newman_disparity_a0p025,2500,214379,0,2500,2500,1.0,0.06862873149259704,171.5032,94.0,2486.0,12,0.28434439153540136,2,0.2839448641631025,2.0,0.752447051768995,2,1405,0.562,1250.0,2,2,0,55,2,2,34.883053081198376,1.596990593262257,0.05035555740972984,0.03063943660216137,216,162.022,0.25,0.0,1.0,1.0,20,inf,True,True,True
merged_ownership_newman_disparity_a0p025,merged_ownership_newman_disparity_a0p025_r1p0,1.0,20,merged_ownership_newman_disparity_a0p025,2500,214379,0,2500,2500,1.0,0.06862873149259704,171.5032,94.0,2486.0,8,0.17609145444144553,4,0.17402867754744872,4.5,0.5937384837862727,4,822,0.3288,685.0,4,4,0,137,4,4,43.73564722102854,2.170033122554979,0.05035555740972984,0.03063943660216137,216,154.603,0.08298448596744268,0.0005460344775204546,20.5,20.3,20,170.51481601821567,False,True,False
merged_ownership_newman_disparity_a0p025,merged_ownership_newman_disparity_a0p025_r1p25,1.25,20,merged_ownership_newman_disparity_a0p025,2500,214379,0,2500,2500,1.0,0.06862873149259704,171.5032,94.0,2486.0,17,0.1235493379790434,15,0.12163930922927084,16.0,0.6801438486936242,15,631,0.2524,20.0,8,6,0,189,9,7,34.887768447261934,3.0358965625758563,0.05035555740972984,0.03063943660216137,216,210.979,0.07477205273905868,0.0003608451797501719,59.0,58.8,20,135.17510549470347,False,True,False
merged_ownership_newman_disparity_a0p025,merged_ownership_newman_disparity_a0p025_r1p5,1.5,20,merged_ownership_newman_disparity_a0p025,2500,214379,0,2500,2500,1.0,0.06862873149259704,171.5032,94.0,2486.0,17,0.09425617963164304,32,0.09312419615733658,31.0,0.7031072138186716,32,415,0.166,15.5,14,8,0,257,21,14,31.48898356853303,4.408912652554312,0.05035555740972984,0.03063943660216137,216,279.704,0.0708221650133858,0.0003385215324682198,87.5,87.75,20,69.2245909658855,True,True,True
merged_ownership_newman_disparity_a0p025,merged_ownership_newman_disparity_a0p025_r1p75,1.75,20,merged_ownership_newman_disparity_a0p025,2500,214379,0,2500,2500,1.0,0.06862873149259704,171.5032,94.0,2486.0,12,0.07667065003628656,43,0.07587822911376017,45.0,0.7576217739487745,43,338,0.1352,12.0,15,10,0,299,30,15,29.906052386881978,3.7287413318870333,0.05035555740972984,0.03063943660216137,216,168.877,0.06793513677438923,0.00031986028625066726,112.0,111.3,20,27.31040281459485,True,True,True
merged_ownership_newman_disparity_a0p025,merged_ownership_newman_disparity_a0p025_r2p0,2.0,20,merged_ownership_newman_disparity_a0p025,2500,214379,0,2500,2500,1.0,0.06862873149259704,171.5032,94.0,2486.0,17,0.06445363180247121,57,0.06383691260744678,60.0,0.7667684603331182,57,308,0.1232,11.0,19,11,0,294,35,18,28.007945190076356,4.507722664489352,0.05035555740972984,0.03063943660216137,216,159.678,0.06555019315007907,0.0003173307460023881,127.5,127.75,20,-3.4555786397061024,True,False,False
